Year,Period of coverage,Breakdown,Level,Level description,Condition,General population mortality rate,Mental health DSR,Mental health lower CI,Mental health upper CI,Indicator value,SMR lower CI,SMR upper CI,MH deaths (numerator MH mortality rate and SMR),Expected (denominator SMR),MH population (denominator MH mortality rate),General population deaths,General population
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E10000032,West Sussex,Liver disease,18.3,89.3,69.5,112.9,399.9,312.9,503.6,72,18,"94,985",407,"2,227,800"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E09000033,Westminster,Liver disease,17.1,59.9,37.2,91.1,363.8,228,550.8,22,6,"31,473",118,"689,800"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E08000010,Wigan,Liver disease,36.2,186.9,143.6,239,878.4,680.7,"1,115.50",67,7.6,"40,634",330,"910,600"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E06000054,Wiltshire,Liver disease,16.1,104.9,71.1,148.9,444.5,304,627.5,32,7.2,"36,845",212,"1,313,500"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E06000040,Windsor and Maidenhead,Liver disease,19.4,108.4,51.1,200.6,463.1,222.1,851.7,10,2.2,"11,224",78,"401,800"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E08000015,Wirral,Liver disease,35.9,137.7,95.9,191.2,609.9,427.2,844.4,36,5.9,"27,000",318,"886,600"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E06000041,Wokingham,Liver disease,16.1,61.1,19.2,143.8,224.4,72.8,523.6,5,2.2,"11,304",70,"436,000"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E08000031,Wolverhampton,Liver disease,30.9,73.8,48.3,107.9,377.9,249,549.8,27,7.1,"37,042",213,"690,000"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E10000034,Worcestershire,Liver disease,19.9,77.9,53.8,108.9,326.2,227.2,453.7,35,10.7,"52,973",319,"1,599,700"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E06000014,York,Liver disease,14.7,146.9,100.5,207.1,760.7,523.6,"1,068.30",33,4.3,"21,793",85,"576,900"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E09000002,Barking and Dagenham,Respiratory disease,38.9,104.4,68.6,152.3,393.3,259.2,572.3,27,6.9,"28,729",189,"485,300"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E09000003,Barnet,Respiratory disease,21.3,105.6,76.5,142.2,357.8,259.9,480.3,44,12.3,"41,153",212,"994,100"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E08000016,Barnsley,Respiratory disease,51.9,166,128.3,211.2,421.2,326.5,535,67,15.9,"55,552",341,"657,300"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E06000022,Bath and North East Somerset,Respiratory disease,24.1,153.8,90,244.7,411.4,243.8,650.1,18,4.4,"15,423",121,"502,300"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E06000055,Bedford,Respiratory disease,38.9,137.2,83.5,212.3,377,230.3,582.3,20,5.3,"15,877",170,"437,000"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E09000004,Bexley,Respiratory disease,27.4,95.2,56.6,149.6,260,156.5,406.1,19,7.3,"24,663",174,"635,900"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E08000025,Birmingham,Respiratory disease,39.4,123.9,105.1,145,417.8,355.2,488.2,158,37.8,"132,382","1,146","2,905,500"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E06000008,Blackburn with Darwen,Respiratory disease,51.6,101.6,64.7,151.6,298.4,191.2,443.9,24,8,"31,536",206,"399,400"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E06000009,Blackpool,Respiratory disease,101.4,287,211.2,380.4,675.8,503.2,888.5,51,7.5,"22,516",407,"401,200"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E08000001,Bolton,Respiratory disease,50.6,215,161.8,279.3,579,441.8,745.2,60,10.4,"26,487",390,"770,600"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E06000028,Bournemouth,Respiratory disease,33.6,148.4,102.4,207.7,447.4,311.6,622.2,35,7.8,"27,507",177,"526,600"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E06000036,Bracknell Forest,Respiratory disease,19.9,101.2,48.2,186.8,330.8,158.6,608.3,10,3,"11,093",64,"321,400"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E08000032,Bradford,Respiratory disease,46.7,198.5,162.3,240.4,622.4,509.6,752.8,106,17,"56,184",654,"1,399,200"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E09000005,Brent,Respiratory disease,21.6,119.8,85,164,455.1,323.6,622.2,39,8.6,"27,801",193,"892,100"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E06000043,Brighton and Hove,Respiratory disease,29.2,108.5,82.9,139.3,393.9,303.3,503,64,16.2,"78,745",237,"811,200"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E06000023,"Bristol, City of",Respiratory disease,31.9,126.2,93,167,445.2,330.4,587,50,11.2,"42,018",397,"1,242,800"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E09000006,Bromley,Respiratory disease,23.8,111.3,76.4,156.4,304.7,211,425.7,34,11.2,"37,975",205,"860,000"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E10000002,Buckinghamshire,Respiratory disease,25.2,173.3,130,226.1,443.9,336.2,575.1,57,12.8,"41,817",353,"1,400,600"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E08000002,Bury,Respiratory disease,48,156.7,112.7,212,408.8,295.9,550.7,43,10.5,"39,051",249,"519,000"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E08000033,Calderdale,Respiratory disease,56.7,234.3,166.7,319.6,556.4,399.3,754.9,41,7.4,"18,432",325,"572,800"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E10000003,Cambridgeshire,Respiratory disease,25.9,113.3,87,145,307.3,237.2,391.7,65,21.2,"68,547",460,"1,773,900"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E09000007,Camden,Respiratory disease,20.4,69.7,46,101.2,282.3,187.6,408,28,9.9,"37,696",137,"672,000"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E06000056,Central Bedfordshire,Respiratory disease,30.2,119.2,72.7,183.8,299.4,185.3,457.6,21,7,"19,459",218,"721,200"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E06000049,Cheshire East,Respiratory disease,36.6,185.6,136.8,245.6,418.3,311.5,550,51,12.2,"27,811",383,"1,045,300"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E06000050,Cheshire West and Chester,Respiratory disease,41.9,212.5,155.8,282.7,500.6,370.4,661.9,49,9.8,"21,495",394,"939,800"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E09000001,City of London,Respiratory disease,*,*,*,*,*,*,*,*,*,834,2,"25,200"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E06000052,Cornwall,Respiratory disease,35.6,193.6,153.2,241.2,424.1,337.3,526.4,82,19.3,"45,690",535,"1,502,000"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E06000047,County Durham,Respiratory disease,50.7,222.3,185.2,264.5,537.2,449.5,637.1,132,24.6,"66,894",750,"1,478,000"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E08000026,Coventry,Respiratory disease,44.5,167.5,130.4,211.8,501.6,391.7,632.6,71,14.2,"51,476",396,"889,100"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E09000008,Croydon,Respiratory disease,30.9,125.2,96.8,159.1,428.1,332.4,542.7,68,15.9,"51,226",311,"1,007,100"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E10000006,Cumbria,Respiratory disease,44.1,243.2,196.5,297.4,529,429.5,644.7,98,18.5,"48,750",629,"1,425,300"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E06000005,Darlington,Respiratory disease,41.1,213.7,139.2,313,525,346,763.8,27,5.1,"14,933",121,"294,100"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E06000015,Derby,Respiratory disease,40.2,134.3,93.2,187.3,392.7,273.5,546.2,35,8.9,"25,693",277,"688,500"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E10000007,Derbyshire,Respiratory disease,40.3,172.7,143.7,205.8,413.6,345.3,491.4,129,31.2,"90,869",881,"2,188,400"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E10000008,Devon,Respiratory disease,33.2,178.9,148.4,213.6,373.4,310.8,444.9,125,33.5,"93,531",695,"2,093,200"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E08000017,Doncaster,Respiratory disease,55.2,246.9,197,305.4,624.3,500,770.1,87,13.9,"40,006",469,"850,300"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E10000009,Dorset,Respiratory disease,35.5,198.8,153,253.8,394.3,305,501.7,66,16.7,"44,965",402,"1,132,400"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E08000027,Dudley,Respiratory disease,41.3,165.2,119.2,222.7,385.4,280,517.3,44,11.4,"38,914",361,"873,100"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E09000009,Ealing,Respiratory disease,25.1,77.1,53.8,107,297,208,411.2,36,12.1,"37,956",244,"973,300"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E06000011,East Riding of Yorkshire,Respiratory disease,43.1,220.8,166.6,286.8,444,337.1,573.9,58,13.1,"37,554",409,"949,100"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E10000011,East Sussex,Respiratory disease,35.5,206.7,172.8,245.1,446.9,375.2,528.3,137,30.7,"95,579",512,"1,440,600"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E09000010,Enfield,Respiratory disease,24.4,108.3,76.9,148,369.7,264.1,503.4,40,10.8,"36,216",209,"855,200"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E10000012,Essex,Respiratory disease,31.3,132.6,112.8,154.9,323.5,275.8,377.2,163,50.4,"157,976","1,222","3,899,300"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E08000020,Gateshead,Respiratory disease,48.8,202.5,150,267.1,484.1,361.5,634.8,52,10.7,"23,436",278,"569,800"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E10000013,Gloucestershire,Respiratory disease,33.3,154.6,124.4,189.8,379.3,306.1,464.6,93,24.5,"84,735",561,"1,683,000"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E09000011,Greenwich,Respiratory disease,33.1,136.6,102,179.1,537.3,402.5,702.9,53,9.9,"41,192",237,"715,100"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E09000012,Hackney,Respiratory disease,26.5,71.5,48.9,100.8,377,259.5,529.4,33,8.8,"40,856",191,"720,900"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E06000006,Halton,Respiratory disease,53.5,183.9,123.7,262.6,506.4,344.1,718.8,31,6.1,"19,312",190,"355,100"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E09000013,Hammersmith and Fulham,Respiratory disease,22.9,71.1,44.4,107.9,323.3,202.6,489.4,22,6.8,"26,797",129,"564,000"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E10000014,Hampshire,Respiratory disease,29.6,155.2,130,183.9,375.5,315,444.2,136,36.2,"121,289","1,090","3,683,500"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E09000014,Haringey,Respiratory disease,22.1,61.3,39.8,90.2,273.1,178.4,400.2,26,9.5,"38,822",165,"748,100"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E09000015,Harrow,Respiratory disease,24.9,94.6,61.3,139.2,300.3,196.1,440,26,8.7,"26,879",167,"671,800"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E06000001,Hartlepool,Respiratory disease,54.6,297.9,196.8,431.4,716.4,479.8,"1,028.90",29,4,"10,933",140,"256,200"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E09000016,Havering,Respiratory disease,31.5,89.1,53.4,139.4,231.1,139.2,361,19,8.2,"26,409",207,"657,100"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E06000019,"Herefordshire, County of",Respiratory disease,30.6,149.8,94.3,225.8,336.7,213.4,505.2,23,6.8,"18,554",158,"515,600"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E10000015,Hertfordshire,Respiratory disease,28.2,158.3,131.8,188.6,447.4,373.5,531.5,129,28.8,"86,340",874,"3,099,000"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E09000017,Hillingdon,Respiratory disease,27.4,132.8,94.5,181.1,422,301.5,574.6,40,9.5,"34,655",210,"767,300"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E09000018,Hounslow,Respiratory disease,27.8,110.8,76.2,155.6,419.9,290.8,586.7,34,8.1,"27,276",203,"729,800"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E06000046,Isle of Wight,Respiratory disease,42.8,61.6,35.5,99.2,121,70.5,193.8,17,14,"26,317",165,"385,300"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E06000053,Isles of Scilly,Respiratory disease,*,*,*,*,*,*,*,*,*,104,3,"6,500"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E09000019,Islington,Respiratory disease,23.9,83.3,57,117.3,401.8,276.6,564.2,33,8.2,"33,275",152,"636,100"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E09000020,Kensington and Chelsea,Respiratory disease,18.2,72.4,42,116.2,272.6,158.8,436.4,17,6.2,"20,220",90,"494,500"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E10000016,Kent,Respiratory disease,37.7,163.2,142.3,186.2,395.6,345.6,450.8,225,56.9,"167,560","1,526","4,048,800"
2009/10 to 2012/13,Deaths: 1/4/2009 to 31/3/2013; In contact with secondary mental health services: 1/4/2007 to 31/3/2013,Upper tier local authority,E06000010,"Kingston upon Hull, City of",Respiratory disease,56.5,193.1,148.4,246.9,602.7,465.2,768.2,65,10.8,"45,699",416,"736,900"
